person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,actual_loan_status,logistic_prob,tree_prob,logistic_pred,tree_pred
23,1,1,87740,2,0,9000,5,6.76,0.1,2,631,0,0,4.969506884466677e-06,0.0,0,0
22,1,1,72823,0,3,5000,4,13.48,0.07,2,635,0,0,0.00010481210220275586,0.0,0,0
27,1,0,32959,0,3,2000,3,6.54,0.06,10,619,0,0,1.4714968231531179e-05,0.0,0,0
36,1,3,44729,16,3,6000,5,14.79,0.13,14,646,0,0,0.00020834030910425925,0.0,0,0
31,1,3,38457,1,3,4801,0,14.16,0.12,9,594,1,1,0.8306822831073757,0.7734082397003778,1,1
25,1,1,75268,6,3,20240,3,16.87,0.27,4,700,1,1,0.8770813028880683,1.0,1,1
23,1,3,49036,3,0,5000,5,6.62,0.1,4,596,0,0,7.677941164426217e-06,0.0,0,0
30,1,3,73008,8,3,18500,3,12.99,0.25,5,658,1,1,0.7111831284066473,0.8998646820027069,1,1
44,1,3,120906,24,0,14400,5,12.23,0.12,16,675,0,0,1.460995952726424e-05,0.0,0,0
21,1,3,15286,0,3,3000,5,7.88,0.2,3,566,1,1,0.5233576836197794,0.9571385451252645,1,1
22,1,3,157127,1,0,3000,4,13.49,0.02,2,580,0,0,4.061967353056078e-05,0.0,0,0
38,1,0,42229,13,3,9500,3,14.46,0.22,15,663,1,1,0.8274657319454742,0.9388794567062748,1,1
38,0,1,109211,17,0,25000,1,11.01,0.23,17,674,1,0,0.14508980987611048,0.48189588189584603,0,0
28,1,1,30806,5,3,7000,5,6.92,0.23,6,669,1,0,0.31069314948206694,0.6225490196078499,0,1
23,0,0,30002,1,3,3400,3,7.51,0.11,4,680,1,0,0.10707361431820736,0.6225490196078499,0,1
42,0,3,29632,17,2,5000,3,11.01,0.17,11,531,1,0,0.6186021359589731,0.6225490196078499,1,1
31,0,1,66709,13,3,5000,2,12.18,0.07,8,702,0,0,3.4888646334829924e-05,0.0,0,0
22,1,0,52202,0,3,7500,1,7.9,0.14,2,635,0,0,5.925794701995054e-05,0.0,0,0
26,0,3,213733,2,0,24022,2,11.09,0.11,5,673,0,0,5.9090331917539266e-06,0.0,0,0
24,1,3,114941,0,3,14000,5,11.01,0.12,4,632,0,0,3.8836948470169665e-05,0.0,0,0
33,1,1,162993,10,0,20129,5,17.09,0.12,5,641,0,0,7.492497277651599e-05,0.0,0,0
28,0,1,156581,5,0,13000,4,10.75,0.08,10,568,1,0,0.07197776409131439,0.25027306488019907,0,0
29,0,0,50012,8,2,9000,3,10.42,0.18,6,718,1,0,0.23356399146890205,0.25027306488019907,0,0
23,0,3,103347,3,3,10200,0,11.01,0.1,3,617,0,0,6.462455099823746e-05,0.0,0,0
23,0,0,89555,3,3,6000,1,5.79,0.07,3,614,0,0,9.532053120753764e-06,0.0,0,0
21,0,1,46809,0,3,13500,1,9.91,0.29,3,643,1,1,0.7188681354079942,1.0,1,1
29,1,2,37244,4,2,5000,5,9.29,0.13,5,708,0,0,2.5722219368457683e-05,0.0,0,0
24,1,0,36896,5,3,8533,1,12.51,0.23,3,662,1,0,0.8254541844092419,0.6225490196078499,1,1
37,1,3,63413,16,3,14965,1,18.02,0.24,15,595,1,1,0.9615645361086923,0.9388794567062748,1,1
25,0,3,70847,1,0,10000,2,13.24,0.14,4,526,0,0,0.00015862573863976545,0.0,0,0
36,1,0,29529,14,0,1500,0,9.63,0.05,16,622,1,0,0.12854420934814978,0.6225490196078499,0,1
24,0,4,49600,0,3,2800,5,6.99,0.06,4,603,0,0,9.567954987561456e-06,0.0,0,0
30,1,1,78904,7,0,4000,2,15.21,0.05,7,648,0,0,8.289827702904366e-05,0.0,0,0
23,1,0,53380,1,3,10000,3,14.53,0.19,3,658,1,1,0.7849471578517143,0.9388794567062748,1,1
27,1,3,117390,2,0,8275,4,10.59,0.07,5,609,1,1,0.10644288196905322,0.25027306488019907,0,0
21,0,1,15252,0,2,4200,4,13.48,0.28,4,663,1,1,0.8657389526612393,1.0,1,1
32,0,4,41845,10,3,9326,5,10.72,0.22,9,724,1,1,0.3329582603112278,0.6225490196078499,0,1
31,1,0,60583,7,3,2400,4,11.03,0.04,8,648,0,0,3.3243713719077274e-05,0.0,0,0
24,0,3,108661,0,0,5000,2,8.0,0.05,4,648,0,0,5.379367798044574e-06,0.0,0,0
25,1,3,72094,0,0,5000,0,6.03,0.07,3,549,1,1,0.09232233880969083,0.25027306488019907,0,0
32,1,3,101463,11,0,12800,1,9.99,0.13,6,595,0,0,3.6407255299962545e-05,0.0,0,0
24,0,4,51480,2,0,4900,1,6.03,0.1,4,634,0,0,6.94063302275296e-06,0.0,0,0
27,1,1,102887,5,3,6000,0,9.89,0.06,4,670,0,0,3.809369965917754e-05,0.0,0,0
25,1,3,32351,0,3,12192,3,11.46,0.38,4,600,1,1,0.9627957363951715,1.0,1,1
22,0,4,28822,0,3,4850,5,14.27,0.17,4,696,1,0,0.5956950886502854,0.7734082397003778,1,1
28,1,3,43431,9,0,5500,0,11.49,0.13,5,661,0,0,7.876983079022042e-05,0.0,0,0
21,0,0,15480,0,3,5000,5,11.49,0.32,2,642,1,1,0.8821271635374007,1.0,1,1
22,0,1,60734,0,3,5000,0,7.46,0.08,4,642,0,0,2.01713455280914e-05,0.0,0,0
25,0,0,128582,1,0,20000,1,12.18,0.16,4,599,0,0,4.69135514613499e-05,0.0,0,0
24,1,0,87110,0,3,3200,4,13.92,0.04,3,591,0,0,0.00012915141488811303,0.0,0,0
34,1,4,138749,10,0,6000,3,5.79,0.04,9,694,0,0,1.7386820002933378e-06,0.0,0,0
23,1,1,240864,0,0,6000,1,11.86,0.02,3,692,1,0,0.09442547339334671,0.48189588189584603,0,0
49,0,0,83260,21,3,7513,4,10.42,0.09,15,682,1,0,0.12596287900144587,0.25027306488019907,0,0
26,1,4,36974,2,0,15000,2,11.16,0.41,2,594,0,0,0.0023519204572389797,0.0,0,0
30,0,4,71858,6,3,4000,4,8.94,0.06,7,546,1,1,0.15847733985127288,0.25027306488019907,0,0
27,0,4,77460,6,0,20000,0,6.54,0.26,5,741,1,0,0.07898984502228583,0.4617196702002318,0,0
25,0,4,31250,0,3,1200,1,13.63,0.04,3,606,0,0,0.00014164552063534007,0.0,0,0
23,1,1,51379,0,3,3000,1,17.93,0.06,2,497,0,0,0.0019228917118867786,0.0,0,0
27,0,1,38676,6,0,15000,1,6.8,0.39,5,592,0,0,0.0003116255832591882,0.0,0,0
24,0,1,54942,3,3,17000,1,14.96,0.31,2,700,1,1,0.9043350386746158,1.0,1,1
32,1,1,67134,5,3,8000,4,10.0,0.12,9,721,0,0,2.974376153621357e-05,0.0,0,0
35,0,4,108928,16,3,12000,5,10.99,0.11,9,715,1,0,0.08451241596919203,0.25027306488019907,0,0
28,1,3,70638,1,0,4000,5,7.14,0.06,9,609,1,0,0.036909985570040965,0.25027306488019907,0,0
24,0,1,96884,3,0,9000,3,11.01,0.09,4,696,1,0,0.06750827268073818,0.48189588189584603,0,0
29,1,1,18196,7,3,1400,5,11.49,0.08,6,672,1,0,0.26660948226220427,0.9571385451252645,0,1
42,1,0,71312,20,3,3000,3,10.01,0.04,16,635,1,0,0.14308411128219362,0.25027306488019907,0,0
27,1,0,58341,2,0,20000,5,11.89,0.34,10,565,1,0,0.7611126351849962,0.4617196702002318,1,0
24,1,3,45623,3,3,7200,0,7.9,0.16,4,615,1,0,0.4098708112311107,0.25027306488019907,0,0
26,1,3,66006,4,3,2400,2,14.09,0.04,2,605,1,1,0.5504419994128357,0.7734082397003778,1,1
32,0,0,72753,13,0,15000,1,14.83,0.21,9,705,1,0,0.4900046859161323,0.8321334503950876,0,1
37,1,0,66114,10,3,5400,3,13.99,0.08,17,545,1,1,0.6333861202262738,0.7734082397003778,1,1
23,1,0,72981,2,0,8850,1,6.99,0.12,3,525,0,0,2.705296272436735e-05,0.0,0,0
31,0,0,72365,9,3,15000,4,15.21,0.21,10,625,1,0,0.7239085010640636,0.9388794567062748,1,1
26,1,0,70140,3,0,7750,0,6.76,0.11,3,606,0,0,1.738581309093249e-05,0.0,0,0
24,1,1,49044,0,3,12000,0,12.69,0.24,3,676,0,0,0.0007468154868925977,0.0,0,0
29,1,0,130517,8,0,20000,2,10.59,0.15,7,692,1,0,0.08734600269970703,0.25027306488019907,0,0
31,0,3,49126,6,3,7200,4,7.29,0.15,9,583,0,0,3.333356451342625e-05,0.0,0,0
28,1,1,63238,6,3,16000,0,14.05,0.25,5,629,1,1,0.89384689931401,0.8998646820027069,1,1
27,1,3,30770,1,2,5000,1,10.99,0.16,7,609,0,0,0.00024247960239605844,0.0,0,0
26,0,0,30209,2,3,5400,1,11.49,0.18,3,602,0,0,0.0003744664929190147,0.0,0,0
27,0,0,22220,4,3,6000,0,7.49,0.27,5,605,1,1,0.7205993242865119,1.0,1,1
29,1,4,88555,6,3,20000,2,11.83,0.23,9,669,1,1,0.5271051147254974,0.48189588189584603,1,0
42,1,0,66014,21,3,16000,0,12.87,0.24,14,711,1,1,0.7090273257140531,0.48189588189584603,1,0
32,1,1,273725,8,3,25000,3,12.53,0.09,5,627,0,0,2.5282965604590447e-05,0.0,0,0
24,0,0,55768,4,3,17000,4,10.38,0.3,3,636,1,1,0.6233807289873321,1.0,1,1
24,0,1,108908,0,0,20000,5,7.9,0.18,3,578,0,0,9.381743815922738e-06,0.0,0,0
51,1,1,63741,29,3,9200,5,13.61,0.14,24,712,1,0,0.3326891949883674,0.48189588189584603,0,0
23,1,0,49002,2,3,2000,4,11.71,0.04,3,663,1,0,0.21199418716647592,0.48189588189584603,0,0
24,0,4,95755,2,3,2100,3,9.91,0.02,4,670,1,1,0.0811336557076621,0.25027306488019907,0,0
21,0,4,47519,0,3,6000,1,10.38,0.13,3,638,0,0,8.473904249066531e-05,0.0,0,0
40,1,1,68822,18,3,15775,1,10.59,0.23,14,685,0,0,0.00015088836080821277,0.0,0,0
38,0,1,52467,17,0,8250,0,7.51,0.16,12,605,1,0,0.14745083275855048,0.25027306488019907,0,0
28,0,0,61109,5,3,7000,5,6.92,0.11,9,658,1,0,0.05435228296726895,0.25027306488019907,0,0
39,0,4,38410,15,3,6400,1,11.49,0.17,16,708,1,0,0.43764874924822816,0.6225490196078499,0,1
50,0,1,47988,27,3,10000,5,5.99,0.21,12,686,1,0,0.10660220446060478,0.25027306488019907,0,0
42,1,3,51612,22,2,12000,5,6.03,0.23,15,636,0,0,2.452203140905546e-05,0.0,0,0
25,1,4,103630,2,0,24000,0,17.19,0.23,2,618,1,1,0.8258560708553957,0.8321334503950876,1,1
35,0,1,187978,13,0,25000,3,10.99,0.13,10,679,1,0,0.033824266451698434,0.25027306488019907,0,0
43,1,4,53689,24,2,8000,3,9.32,0.15,15,660,0,0,3.711272724845932e-05,0.0,0,0
22,0,1,98460,2,0,7575,1,6.54,0.08,3,674,1,0,0.025149516444616726,0.25027306488019907,0,0
24,1,3,127809,0,0,3245,1,7.58,0.03,4,643,0,0,7.108189458180072e-06,0.0,0,0
24,0,1,49010,0,3,10000,1,8.35,0.2,4,677,0,0,7.002174248068445e-05,0.0,0,0
33,1,1,42744,12,3,4000,3,7.88,0.09,5,500,0,0,6.678796268474279e-05,0.0,0,0
24,1,1,118460,3,3,14000,1,14.26,0.12,3,614,1,1,0.6160950568102325,0.4635761589403981,1,0
26,1,2,83380,3,0,6500,1,11.14,0.08,2,644,0,0,3.590042235320182e-05,0.0,0,0
30,0,3,64568,6,0,12500,2,6.03,0.19,7,588,0,0,1.545548288002023e-05,0.0,0,0
23,1,4,37104,0,3,10625,1,6.92,0.29,2,643,1,1,0.6510045611864844,1.0,1,1
27,0,1,57091,2,3,15000,4,9.24,0.26,10,684,1,1,0.3461965958065057,1.0,0,1
23,0,1,73021,2,0,20000,1,7.88,0.27,4,617,0,0,4.403591577845266e-05,0.0,0,0
26,0,3,37087,3,3,8000,4,12.99,0.22,2,610,0,0,0.0005067426381199662,0.0,0,0
25,1,4,80971,0,3,21605,3,11.55,0.27,6,547,1,1,0.7692032205600108,1.0,1,1
25,0,3,61361,1,0,6000,2,7.14,0.1,4,520,0,0,1.7657812317264693e-05,0.0,0,0
27,0,0,35752,6,3,7085,0,7.07,0.2,8,674,1,0,0.2953215827824698,0.6225490196078499,0,1
24,0,3,31097,1,3,5611,5,11.78,0.18,4,630,0,0,0.00016487455134037997,0.0,0,0
22,1,1,60954,0,0,8000,4,6.03,0.13,3,623,0,0,7.963605551634564e-06,0.0,0,0
30,0,1,133080,6,3,18000,0,8.19,0.14,7,671,1,0,0.10541854143432225,0.25027306488019907,0,0
28,0,1,66041,7,0,2000,2,8.5,0.03,6,662,0,0,5.036070738741564e-06,0.0,0,0
22,0,1,69403,0,0,11425,4,9.91,0.16,4,692,0,0,1.417074168456544e-05,0.0,0,0
24,0,0,98467,0,0,3200,4,11.01,0.03,2,604,0,0,1.3105121538455577e-05,0.0,0,0
23,1,0,57441,4,3,7000,3,11.11,0.12,4,680,1,0,0.30660081251459054,0.48189588189584603,0,0
25,1,4,55019,2,0,7500,5,10.39,0.14,3,678,1,0,0.14396954200728532,0.25027306488019907,0,0
31,1,0,183013,5,0,15000,4,8.64,0.08,8,628,1,0,0.034914590979191154,0.25027306488019907,0,0
44,0,3,181130,24,0,25000,4,13.43,0.14,17,614,1,0,0.09007690724571704,0.48189588189584603,0,0
24,0,1,69169,0,3,2000,1,9.32,0.03,3,552,0,0,3.992778715486354e-05,0.0,0,0
23,1,1,78597,1,3,20000,5,11.49,0.25,3,596,1,1,0.5971058523454118,0.8998646820027069,1,1
29,1,0,64474,7,3,5000,4,5.42,0.08,5,596,0,0,1.076616061997871e-05,0.0,0,0
27,0,4,37277,4,2,5000,5,11.01,0.13,5,635,0,0,4.85732256720671e-05,0.0,0,0
26,1,1,40456,2,0,12000,0,10.91,0.3,3,679,1,1,0.754899923965599,0.4617196702002318,1,0
22,0,0,76049,1,3,10000,1,11.01,0.13,2,661,0,0,6.711409193189701e-05,0.0,0,0
30,0,2,91056,9,0,15000,3,7.88,0.16,9,744,1,0,0.02696900390101574,0.25027306488019907,0,0
22,0,0,120419,0,0,5000,3,9.67,0.04,3,511,0,0,1.6908886975178107e-05,0.0,0,0
37,0,0,60924,13,3,8000,2,10.99,0.13,16,704,1,0,0.22329521509809602,0.25027306488019907,0,0
22,0,1,51556,1,3,3000,0,12.69,0.06,2,645,0,0,0.00010046765300620727,0.0,0,0
26,0,3,41680,5,3,10000,1,13.79,0.24,4,657,1,1,0.8452809467475959,0.7734082397003778,1,1
25,0,1,40836,0,0,3000,5,6.53,0.07,2,597,0,0,4.851998890646737e-06,0.0,0,0
35,1,4,46543,12,0,15000,3,10.99,0.32,5,688,0,0,0.00026644261092405156,0.0,0,0
22,1,1,85148,1,0,25000,4,15.31,0.29,4,642,0,0,0.000324359926984672,0.0,0,0
28,1,1,72975,7,0,3000,5,12.41,0.04,7,646,1,0,0.1129093433387027,0.48189588189584603,0,0
22,0,0,61159,1,3,6000,3,10.38,0.1,4,608,0,0,4.910948140732581e-05,0.0,0,0
23,0,3,15411,1,3,2100,3,8.94,0.14,2,597,1,1,0.37256112159471294,0.9571385451252645,0,1
23,1,0,48476,0,3,11000,3,11.01,0.23,2,630,0,0,0.0003425389704267682,0.0,0,0
23,1,1,126695,0,0,25000,0,14.11,0.2,2,611,1,1,0.5212444427969541,0.4635761589403981,1,0
24,0,1,128052,2,0,3000,3,7.51,0.02,3,593,0,0,4.340100847697542e-06,0.0,0,0
24,1,0,102861,0,0,10000,3,11.01,0.1,4,641,0,0,2.459109392115777e-05,0.0,0,0
42,1,0,27464,20,3,1000,0,7.29,0.04,13,675,0,0,1.534678099130744e-05,0.0,0,0
25,1,4,47675,3,0,3000,2,13.99,0.06,3,624,0,0,8.369577305599593e-05,0.0,0,0
31,1,0,180638,6,3,20000,2,13.04,0.11,8,552,1,1,0.4272388149668065,0.48189588189584603,0,0
27,1,0,45894,3,3,2800,4,11.01,0.06,9,613,0,0,5.082497803057298e-05,0.0,0,0
26,0,0,71727,0,0,5000,0,6.94,0.07,4,634,1,1,0.05277778607410104,0.25027306488019907,0,0
32,0,1,54270,7,0,6000,5,8.9,0.11,9,679,1,0,0.04840047770351636,0.25027306488019907,0,0
29,0,1,38285,10,3,8000,1,10.73,0.21,9,650,1,1,0.5827924195363794,0.6225490196078499,1,1
24,0,1,66684,1,0,9525,3,11.66,0.14,3,697,1,1,0.15613830644823246,0.48189588189584603,0,0
27,1,3,83022,2,3,3000,3,8.57,0.04,7,495,0,0,4.695477407790301e-05,0.0,0,0
25,0,1,61114,1,3,20000,0,7.49,0.33,3,639,1,1,0.6086970174170337,1.0,1,1
36,0,3,49080,13,3,5000,3,12.61,0.1,13,631,1,0,0.370608883822567,0.48189588189584603,0,0
23,0,4,108928,0,3,6000,4,10.25,0.06,3,681,1,0,0.09425696038912464,0.25027306488019907,0,0
25,1,1,49009,3,0,10000,0,5.84,0.2,4,617,0,0,3.3465305127004344e-05,0.0,0,0
22,0,4,34618,1,3,10000,1,5.42,0.29,3,548,1,1,0.5965913606994886,1.0,1,1
34,1,0,55570,15,3,15000,0,11.48,0.27,9,690,1,1,0.753762038607875,1.0,1,1
24,0,1,84979,3,3,10000,3,9.64,0.12,4,662,0,0,2.5767033591332287e-05,0.0,0,0
30,1,1,65847,7,0,14500,1,10.65,0.22,9,600,0,0,0.00013123086257533335,0.0,0,0
27,0,1,37033,5,3,7000,0,10.37,0.19,7,561,0,0,0.0003484348101117286,0.0,0,0
29,0,4,91202,1,0,3979,2,12.22,0.04,6,680,0,0,1.747658215138804e-05,0.0,0,0
24,1,0,10967,2,3,1859,3,11.59,0.17,2,684,1,1,0.6425170824223163,0.9571385451252645,1,1
32,0,3,58476,10,0,10650,0,10.59,0.18,9,582,0,0,9.210262328248498e-05,0.0,0,0
22,1,0,67156,2,2,2000,4,7.4,0.03,3,558,1,0,0.0792922331516382,0.25027306488019907,0,0
36,1,2,112595,13,3,12000,4,13.48,0.11,12,708,1,0,0.2742035330135515,0.48189588189584603,0,0
32,0,3,37367,6,3,10000,5,9.84,0.27,6,630,1,1,0.6171272813417119,1.0,1,1
31,1,1,123457,10,3,18000,3,10.2,0.15,10,565,0,0,5.894411672086557e-05,0.0,0,0
28,1,3,120789,8,3,14400,2,13.85,0.12,9,603,0,0,0.00015384194712452764,0.0,0,0
24,0,3,51505,2,3,10200,1,7.49,0.2,4,494,0,0,0.00016694246557130997,0.0,0,0
26,0,0,78013,3,3,10000,5,16.4,0.13,3,606,1,1,0.6852475559838652,0.9388794567062748,1,1
33,0,0,47055,10,3,10500,3,11.99,0.22,8,505,1,0,0.8140904734856091,0.48189588189584603,1,0
23,1,3,63184,0,0,4800,4,10.99,0.08,3,625,1,1,0.15390234694660232,0.25027306488019907,0,0
29,1,4,100468,6,3,7637,5,13.98,0.08,8,684,1,1,0.3066240200299559,0.4635761589403981,0,0
22,1,1,49911,0,3,11000,0,12.18,0.22,4,564,0,0,0.0010043979702191444,0.0,0,0
26,0,3,96989,1,0,18000,4,6.65,0.19,4,597,0,0,8.800810919553116e-06,0.0,0,0
47,0,2,22823,23,3,1000,2,14.84,0.04,16,654,1,1,0.42504728322655727,0.9388794567062748,0,1
25,1,4,83387,0,0,6000,3,9.29,0.07,3,580,0,0,1.9880989238276956e-05,0.0,0,0
22,0,1,55064,1,3,5000,1,11.11,0.09,4,551,0,0,0.00011784412915677886,0.0,0,0
24,1,1,67093,5,3,10000,0,8.94,0.15,3,550,1,0,0.5051424937409598,0.25027306488019907,1,0
29,0,3,132817,11,0,12800,1,16.82,0.1,6,576,1,0,0.5335442600720052,0.8321334503950876,1,1
37,1,3,55567,17,3,4500,0,11.86,0.08,16,678,1,0,0.34439028994345416,0.48189588189584603,0,0
35,1,1,31112,14,3,8000,3,7.51,0.26,7,705,1,1,0.4474671392132566,1.0,0,1
27,0,1,152216,3,0,8000,4,11.63,0.05,5,603,0,0,1.3711781095975629e-05,0.0,0,0
29,0,3,15532,8,3,4500,1,15.05,0.29,9,619,1,1,0.9690610401413355,1.0,1,1
22,0,4,59276,0,3,12000,5,14.65,0.2,3,642,1,1,0.673212169467653,0.9388794567062748,1,1
30,1,0,166437,9,0,23975,1,17.93,0.14,6,557,1,1,0.6647449502076671,0.8321334503950876,1,1
23,1,0,74226,0,0,2473,0,7.43,0.03,3,639,0,0,8.559634340951125e-06,0.0,0,0
29,0,3,101368,8,0,15000,3,6.99,0.15,7,650,1,0,0.033939935986162025,0.25027306488019907,0,0
24,1,4,106649,3,0,25000,0,18.84,0.23,2,619,1,1,0.8757665085831655,0.8321334503950876,1,1
28,1,3,81262,6,3,5000,1,12.47,0.06,10,613,1,0,0.4150836181930842,0.48189588189584603,0,0
24,1,0,48138,2,3,5000,0,16.77,0.1,3,545,1,1,0.9173481365843354,0.9388794567062748,1,1
25,1,1,39680,2,3,10000,5,12.99,0.25,2,564,1,1,0.8820465799247343,0.9879879879879879,1,1
31,1,3,124537,10,0,35000,0,9.05,0.28,8,633,1,0,0.16765912621513968,0.4617196702002318,0,0
26,0,1,22664,1,3,8619,0,13.57,0.38,3,618,1,1,0.9866172023002201,1.0,1,1
25,1,1,72785,2,0,9600,0,6.03,0.13,3,679,0,0,9.44929015819472e-06,0.0,0,0
26,1,3,109469,0,0,34664,1,9.77,0.32,5,601,0,0,8.358056284599192e-05,0.0,0,0
24,0,1,69406,2,3,13500,4,6.92,0.19,2,603,1,0,0.1657764793629069,0.25027306488019907,0,0
28,0,1,63514,4,0,14822,2,10.78,0.23,6,634,1,0,0.35651252595089467,0.25027306488019907,0,0
28,1,4,143018,6,0,25000,2,12.07,0.17,6,621,0,0,3.228439685086805e-05,0.0,0,0
24,1,0,50948,0,3,14988,4,11.79,0.29,5,590,1,1,0.8451967398641297,1.0,1,1
27,1,0,29844,9,3,10000,3,13.23,0.34,8,558,1,1,0.9703469410218901,1.0,1,1
30,1,3,77815,10,3,4900,2,11.03,0.06,11,695,0,0,2.9930268343862525e-05,0.0,0,0
25,1,3,39386,2,3,5000,0,10.86,0.13,2,632,1,0,0.5875478091941989,0.6225490196078499,1,1
22,1,3,43671,2,0,12320,4,10.49,0.28,4,648,0,0,0.00015860262867747055,0.0,0,0
25,1,0,53098,3,3,4500,3,6.76,0.08,2,628,1,0,0.10673474660923751,0.25027306488019907,0,0
26,1,0,210785,2,0,7500,1,15.21,0.04,3,649,0,0,7.302465765169792e-05,0.0,0,0
25,0,1,80399,1,0,4000,3,12.18,0.05,3,620,0,0,2.442743089620061e-05,0.0,0,0
23,1,1,22487,1,3,6000,2,6.76,0.27,3,626,1,1,0.6449068961051098,1.0,1,1
29,0,4,77957,6,3,15076,0,15.22,0.19,6,703,1,1,0.7081621213537093,0.9388794567062748,1,1
27,1,3,46853,4,3,5000,3,7.51,0.11,5,663,1,0,0.14440681367666788,0.25027306488019907,0,0
24,0,0,31181,4,3,5000,1,10.66,0.16,5,618,0,0,0.00017020890039280766,0.0,0,0
38,1,3,96912,15,0,4000,0,12.98,0.04,13,675,0,0,3.5774011785040724e-05,0.0,0,0
24,1,3,120793,3,0,6600,1,9.91,0.05,2,614,0,0,1.802556044550299e-05,0.0,0,0
22,1,1,61232,0,3,10000,4,6.17,0.16,3,657,0,0,1.88042937206869e-05,0.0,0,0
37,1,1,38720,15,3,6600,1,5.43,0.17,12,690,0,0,2.5561400534651163e-05,0.0,0,0
33,0,1,90887,13,0,4000,5,14.11,0.04,7,687,1,0,0.09984620209399947,0.7734082397003778,0,1
34,1,3,85221,12,3,20000,4,11.01,0.23,9,530,0,0,0.00022902129962274994,0.0,0,0
37,0,3,102330,15,0,14000,4,11.48,0.14,11,648,0,0,1.7641755066772293e-05,0.0,0,0
25,0,3,132885,0,0,6500,1,10.37,0.05,3,609,0,0,1.672512304860381e-05,0.0,0,0
22,0,1,35575,0,3,6091,2,12.15,0.17,4,622,1,1,0.6392326101411756,0.6225490196078499,1,1
21,0,0,62945,0,0,5000,5,9.99,0.08,3,699,0,0,6.523871063993335e-06,0.0,0,0
28,1,0,84894,2,0,8000,0,8.49,0.09,9,654,0,0,1.538142466393377e-05,0.0,0,0
22,1,0,36895,0,3,6000,4,10.37,0.16,2,647,0,0,0.00011508977740695407,0.0,0,0
28,0,3,120915,7,3,18000,3,13.91,0.15,9,501,0,0,0.00021501309120473645,0.0,0,0
23,1,3,69390,2,0,12000,1,10.21,0.17,2,618,0,0,6.600502667044095e-05,0.0,0,0
34,0,4,37286,12,3,14000,4,8.9,0.38,7,640,1,1,0.7997083407613914,1.0,1,1
23,0,4,55107,0,3,3200,5,7.37,0.06,3,587,1,0,0.07431122521996697,0.25027306488019907,0,0
24,0,3,91179,4,0,25000,5,19.74,0.27,4,608,0,0,0.0007723745268370648,0.0,0,0
32,0,0,61356,8,3,6500,5,16.32,0.11,10,692,1,0,0.5173526829519439,0.9388794567062748,1,1
22,1,3,39172,1,3,3200,3,10.2,0.08,4,659,0,0,4.3637116439721826e-05,0.0,0,0
30,0,1,67244,7,3,5000,4,8.0,0.07,6,609,0,0,1.4083548239401858e-05,0.0,0,0
26,0,1,102790,5,0,2200,5,13.43,0.02,3,659,0,0,1.4844283046336212e-05,0.0,0,0
24,1,3,124153,2,0,21000,0,13.49,0.17,3,558,0,0,0.00016001098591718465,0.0,0,0
40,0,1,70677,18,0,8000,1,18.79,0.11,12,717,1,0,0.5958416869198107,0.8321334503950876,1,1
32,1,1,138890,11,3,2500,2,11.89,0.02,6,615,0,0,5.7300246708176495e-05,0.0,0,0
22,1,3,36795,1,3,4000,1,11.01,0.11,3,582,1,0,0.570949838609662,0.6225490196078499,1,1
26,1,3,87324,1,0,10000,1,14.84,0.11,3,620,1,0,0.5318902697313812,0.8321334503950876,1,1
24,1,4,56428,0,0,2000,3,7.66,0.04,2,659,1,0,0.04105627533453195,0.25027306488019907,0,0
26,1,3,51111,2,3,18000,5,9.0,0.35,3,621,1,1,0.7437206486448026,1.0,1,1
28,0,3,89505,8,3,20000,4,9.96,0.22,7,637,1,0,0.244888696897906,0.25027306488019907,0,0
30,0,0,56277,5,0,12000,1,11.01,0.21,9,646,0,0,8.637558642779204e-05,0.0,0,0
50,0,0,84934,29,2,8000,5,9.32,0.09,17,645,1,0,0.06165526226681951,0.25027306488019907,0,0
37,1,0,102035,12,0,8225,2,12.99,0.08,11,627,0,0,4.926828924114506e-05,0.0,0,0
35,1,3,80322,14,3,11000,4,9.32,0.14,10,597,0,0,4.812555628679098e-05,0.0,0,0
24,1,3,84921,0,3,15000,5,11.24,0.18,5,599,0,0,0.0001091094940912116,0.0,0,0
30,1,3,35275,5,0,4000,1,7.74,0.11,7,490,0,0,5.8037196234619456e-05,0.0,0,0
32,1,3,185657,7,0,20000,0,11.83,0.11,6,680,1,0,0.12300470398241957,0.48189588189584603,0,0
24,1,0,49109,3,3,5000,0,11.2,0.1,3,565,0,0,0.00022058196600438076,0.0,0,0
24,0,0,72086,0,3,15250,2,14.96,0.21,4,698,1,0,0.6998631651873174,0.9388794567062748,1,1
28,0,1,60987,7,3,8000,2,15.23,0.13,9,712,0,0,0.00016646416405946858,0.0,0,0
25,0,0,42802,3,3,1000,3,13.98,0.02,3,631,0,0,7.106634329634262e-05,0.0,0,0
36,0,0,63467,16,2,8500,2,11.49,0.13,16,658,1,0,0.23531459319970743,0.48189588189584603,0,0
33,1,0,53857,12,3,9267,3,7.4,0.17,7,681,0,0,3.267976246370893e-05,0.0,0,0
25,0,1,239828,3,0,15000,4,9.99,0.06,2,671,0,0,3.382664509481765e-06,0.0,0,0
